2022:October:04 - 10:55 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 10:55 => Пользователь - Ярослав => Захотел поиграть.
2022:October:04 - 10:56 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 10:56 => Пользователь - Ярослав => Захотел поиграть.
2022:October:04 - 11:02 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 11:02 => Пользователь - Ярослав => Захотел поиграть.
2022:October:04 - 11:02 => Пользователь - Ярослав => Выбрал игру с человеком.
2022:October:04 - 11:11 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 11:11 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 11:11 => Пользователь - Ярослав => Выбрал игру с человеком.
2022:October:04 - 11:38 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 11:38 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 11:41 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 11:42 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 11:45 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 11:45 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 11:45 => Пользователь - Ярослав => Не захотел считать.
2022:October:04 - 11:48 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 11:48 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 11:49 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 11:49 => Пользователь - Ярослав => Не захотел считать.
2022:October:04 - 11:53 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 11:53 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 11:53 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 11:53 => Пользователь - Ярослав => Не захотел считать.
2022:October:04 - 11:58 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 11:58 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 11:58 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 11:59 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 11:59 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 12:00 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 12:00 => Пользователь - Ярослав => Не захотел считать.
2022:October:04 - 12:04 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 12:04 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 12:04 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 12:05 => Пользователь - Ярослав => Не захотел считать.
2022:October:04 - 12:14 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 12:14 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 12:14 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 12:20 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 12:20 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 12:20 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 12:34 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 12:34 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 12:38 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 12:38 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 12:44 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 12:44 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 12:44 => Пользователь - Ярослав => Не захотел считать.
2022:October:04 - 12:46 => Пользователь - Иван => Зашел в программу
2022:October:04 - 12:46 => Пользователь - Arina => Зашел в программу
2022:October:04 - 12:46 => Пользователь - Arina => Захотел посчитать.
2022:October:04 - 12:47 => Пользователь - Иван => Захотел посчитать.
2022:October:04 - 12:49 => Пользователь - Иван => Не захотел считать.
2022:October:04 - 14:32 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 14:33 => Пользователь - Ярослав => Не захотел считать.
2022:October:04 - 14:33 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 14:33 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 14:33 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 14:33 => Пользователь - Ярослав => Не захотел считать.
2022:October:04 - 14:38 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 14:38 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 14:39 => Пользователь - Ярослав => Не захотел считать.
2022:October:04 - 14:46 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 14:46 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 14:56 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 14:56 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 14:57 => Пользователь - Ярослав => Захотел посчитать.
2022:October:04 - 14:57 => Пользователь - Ярослав => Не захотел ничего делать.
2022:October:04 - 15:09 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 15:09 => Пользователь - Ярослав => Захотел поиграть.
2022:October:04 - 15:09 => Пользователь - Ярослав => Выбрал игру с ботом.
2022:October:04 - 15:09 => Пользователь - Ярослав => Для игры было выбрано 13 конфет
2022:October:04 - 15:09 => Пользователь - Ярослав => Установлено максимальное кол. конфет = 4
2022:October:04 - 15:09 => Пользователь - Ярослав => Бот взял 3 конфет
2022:October:04 - 15:10 => Пользователь - Ярослав => Пользователь взял 3 конфет
2022:October:04 - 15:10 => Пользователь - Ярослав => Бот взял 2 конфет
2022:October:04 - 15:10 => Пользователь - Ярослав => Пользователь взял 1 конфет
2022:October:04 - 15:10 => Пользователь - Ярослав => Пользователь проиграл
2022:October:04 - 15:10 => Пользователь - Ярослав => Захотел поиграть.
2022:October:04 - 15:10 => Пользователь - Ярослав => Выбрал игру с человеком.
2022:October:04 - 15:10 => Пользователь - Ярослав => Пользователь задал два имени Иван и Артем 
2022:October:04 - 15:10 => Пользователь - Ярослав => Для игры было выбрано 14 конфет
2022:October:04 - 15:10 => Пользователь - Ярослав => Установлено максимальное кол. конфет = 5
2022:October:04 - 15:10 => Пользователь - Ярослав => Первый игрок взял 2 конфет
2022:October:04 - 15:11 => Пользователь - Ярослав => Первый игрок взял 4 конфет
2022:October:04 - 15:23 => Пользователь - Ярослав => Второй игрок взял 3 конфет
2022:October:04 - 15:23 => Пользователь - Ярослав => Первый игрок взял 2 конфет
2022:October:04 - 15:23 => Пользователь - Ярослав => Первый игрок взял 3 конфет
2022:October:04 - 15:23 => Пользователь - Ярослав => Выиграл первый игрок
2022:October:04 - 15:24 => Пользователь - Ярослав => Не захотел ничего делать.
2022:October:04 - 15:24 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 15:24 => Пользователь - Ярослав => Захотел поиграть.
2022:October:04 - 15:24 => Пользователь - Ярослав => Выбрал игру с человеком.
2022:October:04 - 15:25 => Пользователь - Ярослав => Пользователь задал два имени ярослав и иван 
2022:October:04 - 15:25 => Пользователь - Ярослав => Для игры было выбрано 14 конфет
2022:October:04 - 15:25 => Пользователь - Ярослав => Установлено максимальное кол. конфет = 4
2022:October:04 - 15:25 => Пользователь - Ярослав => Первый игрок взял 3 конфет
2022:October:04 - 15:25 => Пользователь - Ярослав => Первый игрок взял 3 конфет
2022:October:04 - 15:33 => Пользователь - Ярослав => Зашел в программу
2022:October:04 - 15:33 => Пользователь - Ярослав => Захотел поиграть.
2022:October:04 - 15:33 => Пользователь - Ярослав => Выбрал игру с человеком.
2022:October:04 - 15:33 => Пользователь - Ярослав => Пользователь задал два имени ярослав и иван 
2022:October:04 - 15:34 => Пользователь - Ярослав => Для игры было выбрано 14 конфет
2022:October:04 - 15:34 => Пользователь - Ярослав => Установлено максимальное кол. конфет = 4
2022:October:04 - 15:34 => Пользователь - Ярослав => Первый игрок взял 3 конфет
2022:October:04 - 15:34 => Пользователь - Ярослав => Второй игрок взял 3 конфет
2022:October:04 - 15:34 => Пользователь - Ярослав => Первый игрок взял 2 конфет
2022:October:04 - 15:34 => Пользователь - Ярослав => Второй игрок взял 2 конфет
